date,region,commodity,commodity_group,category,oni,enso_phase,price_php
2020-06-01,Region XII,Bananas (latundan),Vegetables,vegetables and fruits,-0.2,Neutral,30.28
2020-06-01,Region XII,Bananas (saba),Vegetables,vegetables and fruits,-0.2,Neutral,24.22
2020-06-01,Region XII,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.2,Neutral,57.575
2020-06-01,Region XII,Beans (string),Vegetables,vegetables and fruits,-0.2,Neutral,42.25
2020-06-01,Region XII,Bitter melon,Vegetables,vegetables and fruits,-0.2,Neutral,66.49666666666667
2020-06-01,Region XII,Bottle gourd,Vegetables,vegetables and fruits,-0.2,Neutral,24.47
2020-06-01,Region XII,Cabbage (chinese),Vegetables,vegetables and fruits,-0.2,Neutral,50.0
2020-06-01,Region XII,Calamansi,Vegetables,vegetables and fruits,-0.2,Neutral,43.335
2020-06-01,Region XII,Carrots,Vegetables,vegetables and fruits,-0.2,Neutral,60.0
2020-06-01,Region XII,Coconut,Vegetables,vegetables and fruits,-0.2,Neutral,15.0
2020-06-01,Region XII,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.2,Neutral,129.33
2020-06-01,Region XII,"Fish (mackerel, fresh)",Fish,"meat, fish and eggs",-0.2,Neutral,350.0
2020-06-01,Region XII,Fish (milkfish),Fish,"meat, fish and eggs",-0.2,Neutral,159.89
2020-06-01,Region XII,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.2,Neutral,279.23
2020-06-01,Region XII,Fish (threadfin bream),Fish,"meat, fish and eggs",-0.2,Neutral,300.0
2020-06-01,Region XII,Fish (tilapia),Fish,"meat, fish and eggs",-0.2,Neutral,130.0
2020-06-01,Region XII,Ginger,Vegetables,vegetables and fruits,-0.2,Neutral,157.055
2020-06-01,Region XII,Meat (beef),Meat,"meat, fish and eggs",-0.2,Neutral,277.645
2020-06-01,Region XII,"Meat (beef, chops with bones)",Meat,"meat, fish and eggs",-0.2,Neutral,205.0
2020-06-01,Region XII,Meat (pork),Meat,"meat, fish and eggs",-0.2,Neutral,187.925
2020-06-01,Region XII,"Meat (pork, with bones)",Meat,"meat, fish and eggs",-0.2,Neutral,170.0
2020-06-01,Region XII,Pineapples,Vegetables,vegetables and fruits,-0.2,Neutral,25.195
2020-06-01,Region XII,Rice (premium),Rice,cereals and tubers,-0.2,Neutral,44.96
2020-06-01,Region XII,Rice (special),Rice,cereals and tubers,-0.2,Neutral,46.65
2020-06-01,Region XII,Rice (well milled),Rice,cereals and tubers,-0.2,Neutral,43.38
2020-06-01,Region XII,Squashes,Vegetables,vegetables and fruits,-0.2,Neutral,15.23
2020-06-01,Region XII,Sweet Potato leaves,Vegetables,vegetables and fruits,-0.2,Neutral,25.24
2020-06-01,Region XII,Water spinach,Vegetables,vegetables and fruits,-0.2,Neutral,28.41
2020-06-01,Region XIII,Anchovies,Fish,"meat, fish and eggs",-0.2,Neutral,163.39
2020-06-01,Region XIII,Bananas (lakatan),Vegetables,vegetables and fruits,-0.2,Neutral,61.5575
2020-06-01,Region XIII,Bananas (latundan),Vegetables,vegetables and fruits,-0.2,Neutral,45.08
2020-06-01,Region XIII,Bananas (saba),Vegetables,vegetables and fruits,-0.2,Neutral,34.169999999999995
2020-06-01,Region XIII,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.2,Neutral,70.38499999999999
2020-06-01,Region XIII,Beans (string),Vegetables,vegetables and fruits,-0.2,Neutral,49.34
2020-06-01,Region XIII,Bitter melon,Vegetables,vegetables and fruits,-0.2,Neutral,67.85
2020-06-01,Region XIII,Bottle gourd,Vegetables,vegetables and fruits,-0.2,Neutral,42.13
2020-06-01,Region XIII,Cabbage,Vegetables,vegetables and fruits,-0.2,Neutral,78.3275
2020-06-01,Region XIII,Cabbage (chinese),Vegetables,vegetables and fruits,-0.2,Neutral,82.48666666666666
2020-06-01,Region XIII,Calamansi,Vegetables,vegetables and fruits,-0.2,Neutral,70.0
2020-06-01,Region XIII,Carrots,Vegetables,vegetables and fruits,-0.2,Neutral,75.78
2020-06-01,Region XIII,Choko,Vegetables,vegetables and fruits,-0.2,Neutral,30.81
2020-06-01,Region XIII,Coconut,Vegetables,vegetables and fruits,-0.2,Neutral,21.0
2020-06-01,Region XIII,Crab,Fish,"meat, fish and eggs",-0.2,Neutral,282.37333333333333
2020-06-01,Region XIII,Eggplants,Vegetables,vegetables and fruits,-0.2,Neutral,60.0
2020-06-01,Region XIII,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.2,Neutral,117.54
2020-06-01,Region XIII,"Fish (mackerel, fresh)",Fish,"meat, fish and eggs",-0.2,Neutral,177.49
2020-06-01,Region XIII,Fish (milkfish),Fish,"meat, fish and eggs",-0.2,Neutral,165.1125
2020-06-01,Region XIII,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.2,Neutral,236.085
2020-06-01,Region XIII,Fish (roundscad),Fish,"meat, fish and eggs",-0.2,Neutral,135.33
2020-06-01,Region XIII,Fish (slipmouth),Fish,"meat, fish and eggs",-0.2,Neutral,140.0
2020-06-01,Region XIII,Fish (threadfin bream),Fish,"meat, fish and eggs",-0.2,Neutral,249.155
2020-06-01,Region XIII,Fish (tilapia),Fish,"meat, fish and eggs",-0.2,Neutral,154.36
2020-06-01,Region XIII,Ginger,Vegetables,vegetables and fruits,-0.2,Neutral,185.555
2020-06-01,Region XIII,Mandarins,Vegetables,vegetables and fruits,-0.2,Neutral,115.0
2020-06-01,Region XIII,Meat (beef),Meat,"meat, fish and eggs",-0.2,Neutral,312.54
2020-06-01,Region XIII,"Meat (beef, chops with bones)",Meat,"meat, fish and eggs",-0.2,Neutral,300.0
2020-06-01,Region XIII,"Meat (chicken, whole)",Meat,"meat, fish and eggs",-0.2,Neutral,161.97500000000002
2020-06-01,Region XIII,Papaya,Vegetables,vegetables and fruits,-0.2,Neutral,38.47
2020-06-01,Region XIII,Pineapples,Vegetables,vegetables and fruits,-0.2,Neutral,40.0
2020-06-01,Region XIII,Rice (premium),Rice,cereals and tubers,-0.2,Neutral,45.72666666666667
2020-06-01,Region XIII,Rice (special),Rice,cereals and tubers,-0.2,Neutral,52.07
2020-06-01,Region XIII,Rice (well milled),Rice,cereals and tubers,-0.2,Neutral,42.688
2020-06-01,Region XIII,Squashes,Vegetables,vegetables and fruits,-0.2,Neutral,24.23
2020-06-01,Region XIII,Sweet Potato leaves,Vegetables,vegetables and fruits,-0.2,Neutral,46.345
2020-06-01,Region XIII,Water spinach,Vegetables,vegetables and fruits,-0.2,Neutral,38.2
2020-07-01,Autonomous region in Muslim Mindanao,Anchovies,Fish,"meat, fish and eggs",-0.4,Neutral,189.43
2020-07-01,Autonomous region in Muslim Mindanao,Bananas (latundan),Vegetables,vegetables and fruits,-0.4,Neutral,33.1125
2020-07-01,Autonomous region in Muslim Mindanao,Beans (string),Vegetables,vegetables and fruits,-0.4,Neutral,56.08
2020-07-01,Autonomous region in Muslim Mindanao,Bitter melon,Vegetables,vegetables and fruits,-0.4,Neutral,88.98666666666666
2020-07-01,Autonomous region in Muslim Mindanao,Bottle gourd,Vegetables,vegetables and fruits,-0.4,Neutral,45.84333333333333
2020-07-01,Autonomous region in Muslim Mindanao,Cabbage (chinese),Vegetables,vegetables and fruits,-0.4,Neutral,71.205
2020-07-01,Autonomous region in Muslim Mindanao,Calamansi,Vegetables,vegetables and fruits,-0.4,Neutral,50.57
2020-07-01,Autonomous region in Muslim Mindanao,Choko,Vegetables,vegetables and fruits,-0.4,Neutral,40.655
2020-07-01,Autonomous region in Muslim Mindanao,Coconut,Vegetables,vegetables and fruits,-0.4,Neutral,14.98
2020-07-01,Autonomous region in Muslim Mindanao,Crab,Fish,"meat, fish and eggs",-0.4,Neutral,269.56
2020-07-01,Autonomous region in Muslim Mindanao,Eggplants,Vegetables,vegetables and fruits,-0.4,Neutral,40.59333333333333
2020-07-01,Autonomous region in Muslim Mindanao,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.4,Neutral,139.59666666666666
2020-07-01,Autonomous region in Muslim Mindanao,"Fish (mackerel, fresh)",Fish,"meat, fish and eggs",-0.4,Neutral,212.02666666666667
2020-07-01,Autonomous region in Muslim Mindanao,Fish (milkfish),Fish,"meat, fish and eggs",-0.4,Neutral,201.29
2020-07-01,Autonomous region in Muslim Mindanao,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.4,Neutral,119.94
2020-07-01,Autonomous region in Muslim Mindanao,Fish (roundscad),Fish,"meat, fish and eggs",-0.4,Neutral,152.225
2020-07-01,Autonomous region in Muslim Mindanao,Fish (slipmouth),Fish,"meat, fish and eggs",-0.4,Neutral,93.935
2020-07-01,Autonomous region in Muslim Mindanao,Fish (threadfin bream),Fish,"meat, fish and eggs",-0.4,Neutral,180.4233333333333
2020-07-01,Autonomous region in Muslim Mindanao,Fish (tilapia),Fish,"meat, fish and eggs",-0.4,Neutral,163.375
2020-07-01,Autonomous region in Muslim Mindanao,Ginger,Vegetables,vegetables and fruits,-0.4,Neutral,197.42
2020-07-01,Autonomous region in Muslim Mindanao,Mangoes (piko),Vegetables,vegetables and fruits,-0.4,Neutral,74.29
2020-07-01,Autonomous region in Muslim Mindanao,Meat (beef),Meat,"meat, fish and eggs",-0.4,Neutral,336.6033333333333
2020-07-01,Autonomous region in Muslim Mindanao,"Meat (beef, chops with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,238.20666666666668
2020-07-01,Autonomous region in Muslim Mindanao,"Meat (chicken, whole)",Meat,"meat, fish and eggs",-0.4,Neutral,160.825
2020-07-01,Autonomous region in Muslim Mindanao,"Meat (pork, with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,187.43
2020-07-01,Autonomous region in Muslim Mindanao,Papaya,Vegetables,vegetables and fruits,-0.4,Neutral,28.01
2020-07-01,Autonomous region in Muslim Mindanao,Pineapples,Vegetables,vegetables and fruits,-0.4,Neutral,51.22
2020-07-01,Autonomous region in Muslim Mindanao,Rice (premium),Rice,cereals and tubers,-0.4,Neutral,45.0
2020-07-01,Autonomous region in Muslim Mindanao,Rice (special),Rice,cereals and tubers,-0.4,Neutral,48.8
2020-07-01,Autonomous region in Muslim Mindanao,Rice (well milled),Rice,cereals and tubers,-0.4,Neutral,46.56666666666666
2020-07-01,Autonomous region in Muslim Mindanao,Shrimp (tiger),Fish,"meat, fish and eggs",-0.4,Neutral,810.18
2020-07-01,Autonomous region in Muslim Mindanao,Squashes,Vegetables,vegetables and fruits,-0.4,Neutral,48.48333333333333
2020-07-01,Autonomous region in Muslim Mindanao,Sweet Potato leaves,Vegetables,vegetables and fruits,-0.4,Neutral,49.5
2020-07-01,Autonomous region in Muslim Mindanao,Water spinach,Vegetables,vegetables and fruits,-0.4,Neutral,43.51
2020-07-01,Cordillera Administrative region,Anchovies,Fish,"meat, fish and eggs",-0.4,Neutral,497.5
2020-07-01,Cordillera Administrative region,Bananas (lakatan),Vegetables,vegetables and fruits,-0.4,Neutral,80.43666666666667
2020-07-01,Cordillera Administrative region,Bananas (latundan),Vegetables,vegetables and fruits,-0.4,Neutral,43.255
2020-07-01,Cordillera Administrative region,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.4,Neutral,45.665000000000006
2020-07-01,Cordillera Administrative region,Beans (string),Vegetables,vegetables and fruits,-0.4,Neutral,31.17
2020-07-01,Cordillera Administrative region,Bitter melon,Vegetables,vegetables and fruits,-0.4,Neutral,69.105
2020-07-01,Cordillera Administrative region,Bottle gourd,Vegetables,vegetables and fruits,-0.4,Neutral,36.432
2020-07-01,Cordillera Administrative region,Cabbage,Vegetables,vegetables and fruits,-0.4,Neutral,56.43
2020-07-01,Cordillera Administrative region,Calamansi,Vegetables,vegetables and fruits,-0.4,Neutral,83.148
2020-07-01,Cordillera Administrative region,Carrots,Vegetables,vegetables and fruits,-0.4,Neutral,72.86
2020-07-01,Cordillera Administrative region,Choko,Vegetables,vegetables and fruits,-0.4,Neutral,24.46
2020-07-01,Cordillera Administrative region,Coconut,Vegetables,vegetables and fruits,-0.4,Neutral,34.8775
2020-07-01,Cordillera Administrative region,Eggplants,Vegetables,vegetables and fruits,-0.4,Neutral,42.21
2020-07-01,Cordillera Administrative region,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.4,Neutral,144.6833333333333
2020-07-01,Cordillera Administrative region,Fish (milkfish),Fish,"meat, fish and eggs",-0.4,Neutral,138.43
2020-07-01,Cordillera Administrative region,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.4,Neutral,268.26
2020-07-01,Cordillera Administrative region,Fish (roundscad),Fish,"meat, fish and eggs",-0.4,Neutral,153.85
2020-07-01,Cordillera Administrative region,Fish (tilapia),Fish,"meat, fish and eggs",-0.4,Neutral,131.335
2020-07-01,Cordillera Administrative region,Ginger,Vegetables,vegetables and fruits,-0.4,Neutral,183.23
2020-07-01,Cordillera Administrative region,Mangoes (piko),Vegetables,vegetables and fruits,-0.4,Neutral,130.0
2020-07-01,Cordillera Administrative region,Meat (beef),Meat,"meat, fish and eggs",-0.4,Neutral,250.0
2020-07-01,Cordillera Administrative region,"Meat (beef, chops with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,266.855
2020-07-01,Cordillera Administrative region,"Meat (chicken, whole)",Meat,"meat, fish and eggs",-0.4,Neutral,171.8425
2020-07-01,Cordillera Administrative region,Meat (pork),Meat,"meat, fish and eggs",-0.4,Neutral,240.992
2020-07-01,Cordillera Administrative region,"Meat (pork, with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,236.16666666666663
2020-07-01,Cordillera Administrative region,Papaya,Vegetables,vegetables and fruits,-0.4,Neutral,40.333333333333336
2020-07-01,Cordillera Administrative region,Pineapples,Vegetables,vegetables and fruits,-0.4,Neutral,33.805
2020-07-01,Cordillera Administrative region,Rice (premium),Rice,cereals and tubers,-0.4,Neutral,46.93
2020-07-01,Cordillera Administrative region,Rice (special),Rice,cereals and tubers,-0.4,Neutral,49.125
2020-07-01,Cordillera Administrative region,Rice (well milled),Rice,cereals and tubers,-0.4,Neutral,40.7
2020-07-01,Cordillera Administrative region,Shrimp (tiger),Fish,"meat, fish and eggs",-0.4,Neutral,450.0
2020-07-01,Cordillera Administrative region,Squashes,Vegetables,vegetables and fruits,-0.4,Neutral,25.285
2020-07-01,Cordillera Administrative region,Water spinach,Vegetables,vegetables and fruits,-0.4,Neutral,25.863333333333333
2020-07-01,National Capital region,Bananas (lakatan),Vegetables,vegetables and fruits,-0.4,Neutral,81.78
2020-07-01,National Capital region,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.4,Neutral,58.4
2020-07-01,National Capital region,Beans (string),Vegetables,vegetables and fruits,-0.4,Neutral,60.13
2020-07-01,National Capital region,Bitter melon,Vegetables,vegetables and fruits,-0.4,Neutral,60.41
2020-07-01,National Capital region,Cabbage (chinese),Vegetables,vegetables and fruits,-0.4,Neutral,62.08
2020-07-01,National Capital region,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.4,Neutral,158.68
2020-07-01,National Capital region,"Fish (mackerel, fresh)",Fish,"meat, fish and eggs",-0.4,Neutral,241.63
2020-07-01,National Capital region,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.4,Neutral,287.68
2020-07-01,National Capital region,Fish (slipmouth),Fish,"meat, fish and eggs",-0.4,Neutral,321.4
2020-07-01,National Capital region,Fish (tilapia),Fish,"meat, fish and eggs",-0.4,Neutral,121.88
2020-07-01,National Capital region,Ginger,Vegetables,vegetables and fruits,-0.4,Neutral,188.45
2020-07-01,National Capital region,Mandarins,Vegetables,vegetables and fruits,-0.4,Neutral,75.85
2020-07-01,National Capital region,Papaya,Vegetables,vegetables and fruits,-0.4,Neutral,55.8
2020-07-01,National Capital region,Pineapples,Vegetables,vegetables and fruits,-0.4,Neutral,65.11
2020-07-01,National Capital region,Rice (well milled),Rice,cereals and tubers,-0.4,Neutral,43.4
2020-07-01,Region I,Anchovies,Fish,"meat, fish and eggs",-0.4,Neutral,95.83
2020-07-01,Region I,Bananas (lakatan),Vegetables,vegetables and fruits,-0.4,Neutral,75.91
2020-07-01,Region I,Bananas (latundan),Vegetables,vegetables and fruits,-0.4,Neutral,51.0025
2020-07-01,Region I,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.4,Neutral,67.25333333333333
2020-07-01,Region I,Beans (string),Vegetables,vegetables and fruits,-0.4,Neutral,41.373333333333335
2020-07-01,Region I,Bitter melon,Vegetables,vegetables and fruits,-0.4,Neutral,49.27
2020-07-01,Region I,Bottle gourd,Vegetables,vegetables and fruits,-0.4,Neutral,20.54
2020-07-01,Region I,Cabbage,Vegetables,vegetables and fruits,-0.4,Neutral,47.20333333333334
2020-07-01,Region I,Cabbage (chinese),Vegetables,vegetables and fruits,-0.4,Neutral,51.72666666666667
2020-07-01,Region I,Calamansi,Vegetables,vegetables and fruits,-0.4,Neutral,45.333333333333336
2020-07-01,Region I,Carrots,Vegetables,vegetables and fruits,-0.4,Neutral,73.605
2020-07-01,Region I,Choko,Vegetables,vegetables and fruits,-0.4,Neutral,32.447500000000005
2020-07-01,Region I,Coconut,Vegetables,vegetables and fruits,-0.4,Neutral,34.04333333333333
2020-07-01,Region I,Crab,Fish,"meat, fish and eggs",-0.4,Neutral,239.0
2020-07-01,Region I,Eggplants,Vegetables,vegetables and fruits,-0.4,Neutral,37.105
2020-07-01,Region I,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.4,Neutral,129.445
2020-07-01,Region I,"Fish (mackerel, fresh)",Fish,"meat, fish and eggs",-0.4,Neutral,155.615
2020-07-01,Region I,Fish (milkfish),Fish,"meat, fish and eggs",-0.4,Neutral,164.285
2020-07-01,Region I,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.4,Neutral,180.335
2020-07-01,Region I,Fish (roundscad),Fish,"meat, fish and eggs",-0.4,Neutral,163.58333333333334
2020-07-01,Region I,Fish (slipmouth),Fish,"meat, fish and eggs",-0.4,Neutral,147.14
2020-07-01,Region I,Fish (threadfin bream),Fish,"meat, fish and eggs",-0.4,Neutral,228.0233333333333
2020-07-01,Region I,Fish (tilapia),Fish,"meat, fish and eggs",-0.4,Neutral,117.13666666666668
2020-07-01,Region I,Ginger,Vegetables,vegetables and fruits,-0.4,Neutral,168.39
2020-07-01,Region I,Meat (beef),Meat,"meat, fish and eggs",-0.4,Neutral,319.415
2020-07-01,Region I,"Meat (beef, chops with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,280.0
2020-07-01,Region I,"Meat (chicken, whole)",Meat,"meat, fish and eggs",-0.4,Neutral,166.83333333333334
2020-07-01,Region I,Meat (pork),Meat,"meat, fish and eggs",-0.4,Neutral,276.92
2020-07-01,Region I,"Meat (pork, with bones)",Meat,"meat, fish and eggs",-0.4,Neutral,239.5
2020-07-01,Region I,Papaya,Vegetables,vegetables and fruits,-0.4,Neutral,54.63
2020-07-01,Region I,Pineapples,Vegetables,vegetables and fruits,-0.4,Neutral,61.31
2020-07-01,Region I,Rice (premium),Rice,cereals and tubers,-0.4,Neutral,47.0
2020-07-01,Region I,Rice (special),Rice,cereals and tubers,-0.4,Neutral,52.4725
2020-07-01,Region I,Rice (well milled),Rice,cereals and tubers,-0.4,Neutral,42.15
2020-07-01,Region I,Shrimp (tiger),Fish,"meat, fish and eggs",-0.4,Neutral,658.75
2020-07-01,Region I,Squashes,Vegetables,vegetables and fruits,-0.4,Neutral,26.71
2020-07-01,Region I,Sweet Potato leaves,Vegetables,vegetables and fruits,-0.4,Neutral,34.93333333333334
2020-07-01,Region I,Water spinach,Vegetables,vegetables and fruits,-0.4,Neutral,28.615
2020-07-01,Region II,Bananas (lakatan),Vegetables,vegetables and fruits,-0.4,Neutral,58.295
2020-07-01,Region II,Bananas (latundan),Vegetables,vegetables and fruits,-0.4,Neutral,32.97
2020-07-01,Region II,Bananas (saba),Vegetables,vegetables and fruits,-0.4,Neutral,29.995
2020-07-01,Region II,"Beans (green, fresh)",Vegetables,vegetables and fruits,-0.4,Neutral,29.916666666666668
2020-07-01,Region II,Beans (string),Vegetables,vegetables and fruits,-0.4,Neutral,29.903333333333336
2020-07-01,Region II,Bitter melon,Vegetables,vegetables and fruits,-0.4,Neutral,37.34666666666666
2020-07-01,Region II,Bottle gourd,Vegetables,vegetables and fruits,-0.4,Neutral,23.19333333333333
2020-07-01,Region II,Cabbage,Vegetables,vegetables and fruits,-0.4,Neutral,37.98
2020-07-01,Region II,Cabbage (chinese),Vegetables,vegetables and fruits,-0.4,Neutral,41.81
2020-07-01,Region II,Calamansi,Vegetables,vegetables and fruits,-0.4,Neutral,42.9375
2020-07-01,Region II,Choko,Vegetables,vegetables and fruits,-0.4,Neutral,24.380000000000003
2020-07-01,Region II,Coconut,Vegetables,vegetables and fruits,-0.4,Neutral,34.57
2020-07-01,Region II,Crab,Fish,"meat, fish and eggs",-0.4,Neutral,385.895
2020-07-01,Region II,Eggplants,Vegetables,vegetables and fruits,-0.4,Neutral,30.845
2020-07-01,Region II,Fish (frigate tuna),Fish,"meat, fish and eggs",-0.4,Neutral,200.0
2020-07-01,Region II,Fish (milkfish),Fish,"meat, fish and eggs",-0.4,Neutral,183.0375
2020-07-01,Region II,Fish (redbelly yellowtail fusilier),Fish,"meat, fish and eggs",-0.4,Neutral,307.0875
2020-07-01,Region II,Fish (roundscad),Fish,"meat, fish and eggs",-0.4,Neutral,166.57
2020-07-01,Region II,Fish (tilapia),Fish,"meat, fish and eggs",-0.4,Neutral,130.065
2020-07-01,Region II,Ginger,Vegetables,vegetables and fruits,-0.4,Neutral,141.37
2020-07-01,Region II,Mandarins,Vegetables,vegetables and fruits,-0.4,Neutral,52.0
